severity,group,code,recipe_no,recipe_id,title,line_index,food_id,message,evidence,recommendation
warning,truncation_fragments,weak_serving_finish,346,r346_mango_yogurtovyy_boul_s_tvorogom,Манго-йогуртовый боул с творогом,,,last instruction sentence does not clearly finish with serving/ready wording,Добавьте нарезанное манго и кокосовую стружку,
warning,truncation_fragments,weak_serving_finish,348,r348_banan_s_arahisovoy_pastoy_yogurtom_i_temnym_shokoladom,"Банан с арахисовой пастой, йогуртом и темным шоколадом",,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте нарезанный банан, арахисовую пасту, тертый темный шоколад и какао",
warning,truncation_fragments,weak_serving_finish,350,r350_sendvich_s_kuritsey_mango_i_yogurtovym_sousom,"Сэндвич с курицей, манго и йогуртовым соусом",,,last instruction sentence does not clearly finish with serving/ready wording,"Соберите сэндвич из хлеба, курицы, манго, салата и соуса",
warning,truncation_fragments,weak_serving_finish,352,r352_roll_s_krevetkami_avokado_laymom_i_tabasko,"Ролл с креветками, авокадо, лаймом и табаско",,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите авокадную смесь полосой по центру тортильи, сверху распределите салатные листья и креветки",
warning,truncation_fragments,weak_serving_finish,353,r353_rolly_spiralki_s_indeykoy_bazilikovym_krem_syrom_i_shp,"Роллы-спиральки с индейкой, базиликовым крем-сыром и шпинатом",,,last instruction sentence does not clearly finish with serving/ready wording,"Намажьте индейку частью базиликового крем-сыра, у ближнего края выложите полоски печеного перца и немного моркови",
warning,truncation_fragments,weak_serving_finish,361,r361_edamame_s_tvorogom_i_ogurtsom,Зеленый горошек с творогом и огурцом,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите творог, горошек и огурец в миску, добавьте соевый соус, лимонный сок и кунжут",
warning,truncation_fragments,weak_serving_finish,362,r362_tvorog_s_mindalem_izyumom_i_vozdushnoy_pshenitsey,"Творог с миндалем, изюмом и воздушной пшеницей",,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте миндаль, изюм и воздушную пшеницу",
warning,truncation_fragments,weak_serving_finish,364,r364_ogurechnye_tosty_s_tuntsom_i_yogurtom,Огуречные тосты с тунцом и йогуртом,,,last instruction sentence does not clearly finish with serving/ready wording,"Подсушите хлеб, выложите тунцовый салат и огурец",
warning,truncation_fragments,weak_serving_finish,370,r370_sladko_solenye_ostrye_orehi_s_kuminom,Сладко-соленые острые орехи с кумином,,,last instruction sentence does not clearly finish with serving/ready wording,"Влейте горячий сироп к орехам, быстро перемешайте и распределите на противне одним слоем",
warning,truncation_fragments,weak_serving_finish,371,r371_grecheskiy_yogurt_s_bananom_klubnikoy_i_shokoladom,"Греческий йогурт с бананом, клубникой и шоколадом",,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите йогурт в миску, добавьте фрукты, шоколад и орех",
warning,truncation_fragments,weak_serving_finish,372,r372_fruktovyy_tvorog_s_mango_kivi_i_yagodami,"Фруктовый творог с манго, киви и ягодами",,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте нарезанные манго, киви и ягоды",
warning,truncation_fragments,weak_serving_finish,373,r373_klubnichno_bananovyy_kefirnyy_smuzi_s_tvorogom,Клубнично-банановый кефирный смузи с творогом,,,last instruction sentence does not clearly finish with serving/ready wording,"Взбейте кефир, творог, клубнику, банан и мед",
warning,truncation_fragments,weak_serving_finish,374,r374_tropicheskiy_yogurt_s_mango_bananom_i_granoloy,"Тропический йогурт с манго, бананом и гранолой",,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте нарезанные манго и банан, гранолу и темный шоколад",
warning,truncation_fragments,weak_serving_finish,375,r375_yogurt_s_yagodnym_sousom_i_gretskim_orehom,Йогурт с ягодным соусом и грецким орехом,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите йогурт в миску, добавьте ягодный соус и орех",
warning,truncation_fragments,weak_serving_finish,376,r376_malinovo_fistashkovyy_grecheskiy_yogurt,Малиново-фисташковый греческий йогурт,,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте малину, фисташки, мед и лимонную цедру",
warning,truncation_fragments,weak_serving_finish,377,r377_yagodnyy_tvorozhnyy_krem_s_limonom,Ягодный творожный крем с лимоном,,,last instruction sentence does not clearly finish with serving/ready wording,Добавьте ягоды,
warning,truncation_fragments,weak_serving_finish,378,r378_shokoladno_bananovyy_tvorog,Шоколадно-банановый творог,,,last instruction sentence does not clearly finish with serving/ready wording,Добавьте нарезанный банан и тертый темный шоколад,
warning,truncation_fragments,weak_serving_finish,379,r379_yogurtovyy_boul_s_mango_ananasom_i_granoloy,"Йогуртовый боул с манго, ананасом и гранолой",,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте манго, ананас, гранолу и миндаль",
warning,truncation_fragments,weak_serving_finish,380,r380_persikovyy_tvorog_s_vanilyu,Персиковый творог с ванилью,,,last instruction sentence does not clearly finish with serving/ready wording,Добавьте нарезанный персик,
warning,truncation_fragments,weak_serving_finish,382,r382_farshirovannye_yaytsa_s_avokado_zelenym_lukom_i_bekono,"Фаршированные яйца с авокадо, зеленым луком и беконом",,,last instruction sentence does not clearly finish with serving/ready wording,Наполните белки и добавьте бекон,
warning,truncation_fragments,weak_serving_finish,385,r385_salatnye_listya_s_kurinoy_grudkoy_avokado_i_bekonom,"Салатные листья с куриной грудкой, авокадо и беконом",,,last instruction sentence does not clearly finish with serving/ready wording,Выложите начинку в листья салата и добавьте бекон,
warning,truncation_fragments,weak_serving_finish,386,r386_italyanskie_salatnye_listya_s_kurinoy_grudkoy_i_parmez,Итальянские салатные листья с куриной грудкой и пармезаном,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите начинку в листья салата, добавьте черри, миндаль и пармезан",
warning,truncation_fragments,weak_serving_finish,387,r387_tvorozhnaya_banochka_s_pertsem_hrustyaschim_nutom_i_ku,"Творожная баночка с перцем, хрустящим нутом и кунжутно-луковой приправой",,,last instruction sentence does not clearly finish with serving/ready wording,Сверху выложите нарезанный красный сладкий перец,
warning,truncation_fragments,weak_serving_finish,391,r391_grecheskiy_salat_s_kuritsey_ogurtsom_tomatami_olivkami,"Греческий салат с курицей, огурцом, томатами, оливками и фетой",,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте с оливками, оливковым маслом, лимонным соком, орегано, солью и перцем",
warning,truncation_fragments,weak_serving_finish,392,r392_balzamicheskiy_salat_s_ogurtsom_cherri_fetoy_i_olivkam,"Бальзамический салат с курицей, огурцом, черри, фетой и оливками",,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте с оливками, оливковым маслом, бальзамическим уксусом, солью и перцем",
warning,truncation_fragments,weak_serving_finish,394,r394_mini_salat_s_tomatami_ogurtsom_bazilikom_i_fetoy,"Мини-салат с томатами, огурцом, базиликом и фетой",,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте с йогуртом, базиликом, маслом, лимонным соком, солью и перцем",
warning,truncation_fragments,weak_serving_finish,395,r395_sredizemnomorskiy_fasolevyy_salat_s_nutom_krasnoy_faso,"Средиземноморский фасолевый салат с нутом, красной фасолью и огурцом",,,last instruction sentence does not clearly finish with serving/ready wording,"В отдельной небольшой миске взбейте оливковое масло, лимонный сок, пропущенный через пресс чеснок, мелкую соль и хлопья красного перца",
warning,truncation_fragments,weak_serving_finish,396,r396_chashechki_iz_salata_s_chernoy_fasolyu_avokado_halapen,"Чашечки из салата с черной фасолью, авокадо, халапеньо и фетой",,,last instruction sentence does not clearly finish with serving/ready wording,Выложите начинку в листья салата,
warning,truncation_fragments,weak_serving_finish,397,r397_salatnye_listya_s_nutom_avokado_i_yogurtovym_sousom,"Салатные листья с нутом, авокадо и йогуртовым соусом",,,last instruction sentence does not clearly finish with serving/ready wording,Выложите начинку в листья салата,
warning,truncation_fragments,weak_serving_finish,398,r398_salatnye_listya_s_indeykoy_yogurtom_i_izyumom,"Салатные листья с индейкой, йогуртом и изюмом",,,last instruction sentence does not clearly finish with serving/ready wording,Выложите начинку в листья салата,
warning,truncation_fragments,weak_serving_finish,399,r399_ryba_v_salatnyh_listyah_s_morkovyu_i_yogurtovym_sousom,Рыба в салатных листьях с морковью и йогуртовым соусом,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите рыбу, морковь, огурец и соус в листья салата",
warning,truncation_fragments,weak_serving_finish,400,r400_salatnye_chashechki_s_krevetkami_i_krabovymi_palochkam,Салатные чашечки с креветками и крабовыми палочками,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте с йогуртом, лимонным соком, солью и перцем, выложите в листья салата",
warning,truncation_fragments,weak_serving_finish,405,r405_belkovyy_salat_s_tuntsom_yaytsom_i_svezhimi_ovoschami,"Белковый салат с тунцом, яйцом и свежими овощами",,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите сверху яйца, чтобы сохранить их текстуру",
warning,truncation_fragments,weak_serving_finish,411,r411_pp_oladi_iz_kabachkov,ПП-оладьи из кабачков,,,last instruction sentence does not clearly finish with serving/ready wording,"Выкладывайте тесто столовой ложкой на разогретую сковороду, обжаривайте оладьи на небольшом огне по 5—6 минут с каждой стороны, до румяной корочки",
warning,truncation_fragments,weak_serving_finish,414,r414_ovsyanoblin_s_tvorozhnym_syrom_konservirovannym_tuntso,"Овсяноблин с творожным сыром, консервированным тунцом, авокадо и огурцом",,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте тунец, авокадо и огурец, сложите пополам",
warning,truncation_fragments,weak_serving_finish,416,r416_tselnozernovoy_hleb_s_pechenyu_treski,Цельнозерновой хлеб с печенью трески,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите печень на хлеб, добавьте огурец и зелень",
warning,truncation_fragments,weak_serving_finish,417,r417_aromatnyy_sup_pyure_iz_tsukini_i_chechevitsy,Ароматный суп-пюре из цукини и чечевицы,,,last instruction sentence does not clearly finish with serving/ready wording,"Пробейте суп блендером до гладкости, посолите и поперчите по вкусу",
warning,truncation_fragments,weak_serving_finish,424,r424_salat_iz_pecheni_treski_s_yaytsom,Салат из печени трески с яйцом,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте печень, яйцо, огурец и лук, приправьте зерновой горчицей и солью",
warning,truncation_fragments,weak_serving_finish,425,r425_salat_iz_pecheni_treski_s_ogurtsom_i_kartofelem,Салат из печени трески с огурцом и картофелем,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте все компоненты в салатнике, сбрызните лимонным соком и добавьте немного масла из консервов",
warning,truncation_fragments,weak_serving_finish,428,r428_domashniy_salat_iz_pecheni_treski_s_zelenym_goroshkom,Домашний салат из печени трески с зеленым горошком,,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте зеленый лук и майонез, аккуратно перемешайте",
warning,truncation_fragments,weak_serving_finish,429,r429_belkovyy_salat_s_kuritsey,Белковый салат с курицей,,,last instruction sentence does not clearly finish with serving/ready wording,Заправьте салат соусом и аккуратно перемешайте,
warning,truncation_fragments,weak_serving_finish,432,r432_salat_s_pomidorami_krasnoe_more,Салат с помидорами «Красное море»,,,last instruction sentence does not clearly finish with serving/ready wording,"Заправьте греческим йогуртом, посолите, поперчите и перемешайте",
warning,truncation_fragments,weak_serving_finish,436,r436_lenivaya_ovsyanka_s_yagodami_i_orehami,Ленивая овсянка с ягодами и орехами,,,last instruction sentence does not clearly finish with serving/ready wording,Оставьте на 10-15 минут для набухания или уберите на ночь в холодильник,
warning,truncation_fragments,weak_serving_finish,459,r459_pisto,Писто,,,last instruction sentence does not clearly finish with serving/ready wording,Добавьте кусочки кабачка/цуккини и баклажана,
warning,truncation_fragments,weak_serving_finish,461,r461_bigus_iz_svezhey_kapusty,Бигус из свежей капусты,,,last instruction sentence does not clearly finish with serving/ready wording,"Если помидора нет, можно добавить томатный сок или 1-2 ложки томатной пасты",
warning,truncation_fragments,weak_serving_finish,465,r465_kalmary_s_kartofelem_i_shpinatom,Кальмары с картофелем и шпинатом,,,last instruction sentence does not clearly finish with serving/ready wording,"Посолите, добавьте в сотейник немного кипятка и закройте крышкой",
warning,truncation_fragments,weak_serving_finish,481,r481_dorado_s_risom_i_yaytsom_pashot,Дорадо с рисом и яйцом пашот,,,last instruction sentence does not clearly finish with serving/ready wording,"Варите 3—4 минуты, пока белок не схватится",
warning,truncation_fragments,weak_serving_finish,488,r488_bystryy_sup_s_nutom_i_kuritsey,"Быстрый суп с нутом, курицей и перцем",,,last instruction sentence does not clearly finish with serving/ready wording,"Посолите, добавьте паприку и зелень",
warning,truncation_fragments,weak_serving_finish,495,r495_salat_s_shampinonami_i_sparzhey,Салат с шампиньонами и спаржей,,,last instruction sentence does not clearly finish with serving/ready wording,"Заправьте маслом, апельсиновым соком и солью",
warning,truncation_fragments,weak_serving_finish,496,r496_karbonara_s_bekonom_i_slivkami,Карбонара с беконом и сливками,,,last instruction sentence does not clearly finish with serving/ready wording,К концу жарки кусочки уменьшатся,
warning,truncation_fragments,weak_serving_finish,497,r497_kacho_e_pepe,Качо-э-пепе,,,last instruction sentence does not clearly finish with serving/ready wording,"Пока варятся макароны, масло и перец добавьте в другую сковороду и нагрейте на среднем огне до яркого аромата",
warning,truncation_fragments,weak_serving_finish,500,r500_pasta_boloneze,Паста болоньезе,,,last instruction sentence does not clearly finish with serving/ready wording,Отварите пасту и смешайте ее с соусом болоньезе,
warning,truncation_fragments,weak_serving_finish,505,r505_pyure_iz_zelenogo_goroshka_s_krevetkami,Пюре из зеленого горошка с креветками,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите пюре в тарелку, сверху положите креветки и кедровые орехи",
warning,truncation_fragments,weak_serving_finish,507,r507_onigiri,Онигири,,,last instruction sentence does not clearly finish with serving/ready wording,Заверните нори конвертом,
warning,truncation_fragments,weak_serving_finish,508,r508_buterbrody_s_kuritsey_i_ovoschami,Бутерброды с курицей и овощами,,,last instruction sentence does not clearly finish with serving/ready wording,Накройте вторым ломтиком хлеба,
warning,truncation_fragments,weak_serving_finish,509,r509_hlebtsy_s_avokado_i_lososem,Хлебцы с авокадо и лососем,,,last instruction sentence does not clearly finish with serving/ready wording,Добавьте кусочки лосося,
warning,truncation_fragments,weak_serving_finish,511,r511_sendvich_s_tuntsom,Сэндвич с тунцом,,,last instruction sentence does not clearly finish with serving/ready wording,Накройте вторым ломтиком хлеба,
warning,truncation_fragments,weak_serving_finish,516,r516_sendvich_s_kuritsey_i_syrom,Сэндвич с курицей и сыром,,,last instruction sentence does not clearly finish with serving/ready wording,Накройте сэндвич оставшимся хлебом,
warning,truncation_fragments,weak_serving_finish,518,r518_kuritsa_s_risom_i_ovoschami_na_skovorode,Курица с рисом и овощами на сковороде,,,last instruction sentence does not clearly finish with serving/ready wording,Тушите под крышкой 20 минут,
warning,truncation_fragments,weak_serving_finish,520,r520_pasta_s_kuritsey_v_tomatnom_souse,Паста с курицей в томатном соусе,,,last instruction sentence does not clearly finish with serving/ready wording,Потушите 10 минут и смешайте с пастой,
warning,truncation_fragments,weak_serving_finish,522,r522_tefteli_v_tomatnom_souse,Тефтели из говяжьего фарша в томатном соусе,,,last instruction sentence does not clearly finish with serving/ready wording,"Разогрейте растительное масло в сковороде, добавьте соус из томатной пасты и воды и потушите тефтели 25-30 минут",
warning,truncation_fragments,weak_serving_finish,526,r526_pasta_s_tuntsom_i_tomatami,Паста с тунцом и томатами,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте с пастой, добавьте перец и зелень",
warning,truncation_fragments,weak_serving_finish,527,r527_krevetki_s_risovoy_lapshoy_i_ovoschami,Креветки с рисовой лапшой и овощами,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте с лапшой и соевым соусом, прогрейте 1 минуту",
warning,truncation_fragments,weak_serving_finish,530,r530_svinina_s_kapustoy_na_skovorode,Свинина с капустой на сковороде,,,last instruction sentence does not clearly finish with serving/ready wording,Тушите 25-30 минут,
warning,truncation_fragments,weak_serving_finish,532,r532_ris_s_yaytsom_i_ovoschami,Рис с яйцом и овощами,,,last instruction sentence does not clearly finish with serving/ready wording,Прогрейте 3-5 минут,
warning,truncation_fragments,weak_serving_finish,539,r539_grechnevaya_lapsha_s_kuritsey_i_ovoschami,Гречневая лапша с курицей и овощами,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте с лапшой и соевым соусом, прогрейте 1-2 минуты",
warning,truncation_fragments,weak_serving_finish,541,r541_falafel_v_lavashe,Фалафель в лаваше,,,last instruction sentence does not clearly finish with serving/ready wording,Заверните в лаваш с овощами и хумусом,
warning,truncation_fragments,weak_serving_finish,546,r546_tushenaya_kapusta_s_myasom,Тушёная капуста с говяжьим фаршем,,,last instruction sentence does not clearly finish with serving/ready wording,Тушите 30-40 минут,
warning,truncation_fragments,weak_serving_finish,547,r547_rizotto_s_kuritsey_i_gribami,Ризотто с курицей и грибами,,,last instruction sentence does not clearly finish with serving/ready wording,"Постепенно подливайте горячую воду или бульон, помешивая, пока рис не станет мягким",
warning,truncation_fragments,weak_serving_finish,549,r549_tako_s_kuritsey_avokado_i_salsoy,"Тако с курицей, авокадо и сальсой",,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите в тортильи курицу, авокадо и сальсу",
warning,truncation_fragments,weak_serving_finish,551,r551_kurinye_shashlychki_s_arahisovym_sousom,Куриные шашлычки с арахисовым соусом,,,last instruction sentence does not clearly finish with serving/ready wording,"Сделайте соус из арахисовой пасты, меда, лимона и воды",
warning,truncation_fragments,weak_serving_finish,560,r560_chili_s_govyadinoy_fasolyu_i_shokoladom,"Чили с говядиной, фасолью и шоколадом",,,last instruction sentence does not clearly finish with serving/ready wording,Тушите 25-30 минут,
warning,truncation_fragments,weak_serving_finish,562,r562_rizotto_s_tykvoy_i_tverdym_syrom,Ризотто с тыквой и твердым сыром,,,last instruction sentence does not clearly finish with serving/ready wording,Добавьте твердый сыр,
warning,truncation_fragments,weak_serving_finish,569,r569_pasta_s_tuntsom_olivkami_i_marinovannym_ogurtsom,"Паста с тунцом, оливками и маринованным огурцом",,,last instruction sentence does not clearly finish with serving/ready wording,Смешайте с пастой и зеленью,
warning,truncation_fragments,weak_serving_finish,570,r570_grechka_s_gribami_soevym_sousom_i_yaytsom,"Гречка с грибами, соевым соусом и яйцом",,,last instruction sentence does not clearly finish with serving/ready wording,Сверху положите жареное яйцо,
warning,truncation_fragments,weak_serving_finish,573,r573_rybnye_tako_s_ogurechno_yablochnoy_salsoy,Рыбные тако с огуречно-яблочной сальсой,,,last instruction sentence does not clearly finish with serving/ready wording,В тортилью положите рыбу и сальсу,
warning,truncation_fragments,weak_serving_finish,583,r583_morkovnye_oladi,Морковные оладьи,,,last instruction sentence does not clearly finish with serving/ready wording,Жарьте маленькие оладьи по 2-3 минуты с каждой стороны до румяной корочки,
warning,truncation_fragments,weak_serving_finish,584,r584_kukuruznye_lepeshki_s_fasolyu,Кукурузные лепёшки с фасолью,,,last instruction sentence does not clearly finish with serving/ready wording,Прогрейте на сухой сковороде по 2-3 минуты с каждой стороны до хруста,
warning,truncation_fragments,weak_serving_finish,586,r586_sendvich_s_arahisovoy_pastoy_i_bananom,Сэндвич с арахисовой пастой и бананом,,,last instruction sentence does not clearly finish with serving/ready wording,Накройте вторым ломтиком и слегка прижмите,
warning,truncation_fragments,weak_serving_finish,590,r590_risovye_hlebtsy_so_shprotnym_pashtetom,Соленые крекеры со шпротным паштетом,,,last instruction sentence does not clearly finish with serving/ready wording,"Намажьте паштет на крекеры, сверху добавьте огурец",
warning,truncation_fragments,weak_serving_finish,593,r593_yaytsa_s_seledkoy_i_lukom,Яйца с селёдкой и луком,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите селедку и лук на половинки яиц, добавьте укроп и сбрызните лимоном",
warning,truncation_fragments,weak_serving_finish,597,r597_mini_blinchiki_iz_kabachka_s_gorbushey,Мини-блинчики из кабачка с горбушей,,,last instruction sentence does not clearly finish with serving/ready wording,Сверху положите горбушу и зелень,
warning,truncation_fragments,weak_serving_finish,599,r599_lavash_s_syrom_i_pomidorom,Лаваш с сыром и помидором,,,last instruction sentence does not clearly finish with serving/ready wording,Прогрейте на сухой сковороде на среднем огне 2-3 минуты до хрустящей корочки и расплавления сыра,
warning,truncation_fragments,weak_serving_finish,600,r600_sendvich_s_tuntsom,Сэндвич с тунцом,,,last instruction sentence does not clearly finish with serving/ready wording,"Выложите тунцовую начинку и огурец на хлеб, накройте вторым ломтиком",
warning,truncation_fragments,weak_serving_finish,602,r602_kartofelnye_draniki,Картофельные драники,,,last instruction sentence does not clearly finish with serving/ready wording,Жарьте небольшие драники по 3-4 минуты с каждой стороны до золотистой корочки,
warning,truncation_fragments,weak_serving_finish,603,r603_tortilya_s_fasolyu_i_syrom,Тортилья с фасолью и сыром,,,last instruction sentence does not clearly finish with serving/ready wording,Прогрейте на среднем огне 2-3 минуты с каждой стороны до расплавления сыра,
warning,truncation_fragments,weak_serving_finish,604,r604_lavash_s_humusom_zapechennym_pertsem_i_syrom,"Лаваш с хумусом, запечённым перцем и сыром",,,last instruction sentence does not clearly finish with serving/ready wording,Прогрейте на сухой сковороде 2-3 минуты с каждой стороны до хрустящей корочки,
warning,truncation_fragments,weak_serving_finish,609,r609_syrnaya_lepeshka_na_skovorode,Сырная лепёшка на сковороде,,,last instruction sentence does not clearly finish with serving/ready wording,Прогрейте лепешку по 2-3 минуты с каждой стороны до хруста и расплавления сыра,
warning,truncation_fragments,weak_serving_finish,612,r612_nesladkaya_ovsyanka_s_tofu_i_tomatom,Несладкая овсянка с тофу и томатом,,,last instruction sentence does not clearly finish with serving/ready wording,"В конце вмешайте тофу, укроп и паприку",
warning,truncation_fragments,weak_serving_finish,615,r615_ogurechnye_lodochki_s_tuntsom,Огуречные лодочки с тунцом,,,last instruction sentence does not clearly finish with serving/ready wording,Выложите начинку в огуречные лодочки,
warning,truncation_fragments,weak_serving_finish,616,r616_tofu_s_pomidorom_i_zelenyu,Тофу с помидором и зеленью,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте овощи и тофу, добавьте лимонный сок, масло, укроп и черный перец",
warning,truncation_fragments,weak_serving_finish,621,r621_ragu_iz_chechevitsy_s_ovoschami,Рагу из чечевицы с овощами,,,last instruction sentence does not clearly finish with serving/ready wording,"Тушите на слабом огне до мягкости, в конце добавьте петрушку",
warning,truncation_fragments,weak_serving_finish,622,r622_fasol_s_indeykoy_i_ovoschami,Фасоль с индейкой и овощами,,,last instruction sentence does not clearly finish with serving/ready wording,Вмешайте фасоль и прогрейте еще 5 минут,
warning,truncation_fragments,weak_serving_finish,623,r623_tofu_s_grechnevoy_lapshoy_i_ovoschami,Тофу с гречневой лапшой и овощами,,,last instruction sentence does not clearly finish with serving/ready wording,"Добавьте тофу, лапшу, лимонный сок и укроп, прогрейте вместе",
warning,truncation_fragments,weak_serving_finish,624,r624_rybnyy_sup_s_risom_i_kartofelem,Рыбный суп с рисом и картофелем,,,last instruction sentence does not clearly finish with serving/ready wording,В конце добавьте укроп,
warning,truncation_fragments,weak_serving_finish,628,r628_polba_s_suhofruktami_i_gretskim_orehom,Полба с сухофруктами и грецким орехом,,,last instruction sentence does not clearly finish with serving/ready wording,"Смешайте полбу с медом и корицей, сверху добавьте сухофрукты и орехи",
warning,truncation_fragments,weak_serving_finish,632,r632_postnyy_sendvich_s_nutom_i_avokado,Постный сэндвич с нутом и авокадо,,,last instruction sentence does not clearly finish with serving/ready wording,"Смажьте хлеб нутовой пастой, добавьте огурцы и листья салата, накройте вторым ломтиком",
warning,truncation_fragments,weak_serving_finish,633,r633_tofu_omlet_bez_yaits,Тофу-омлет без яиц,,,last instruction sentence does not clearly finish with serving/ready wording,"Разделите на четверти, переверните и прогрейте еще 2 минуты",
warning,truncation_fragments,weak_serving_finish,635,r635_salat_iz_pekinskoy_kapusty_s_kuritsey_yaytsom_i_kukuru,"Салат из пекинской капусты с курицей, яйцом и кукурузой",,,last instruction sentence does not clearly finish with serving/ready wording,Заправьте йогуртом с лимонным соком и аккуратно перемешайте,
warning,truncation_fragments,weak_serving_finish,642,r642_burrito_v_banke_s_fasolyu_i_yogurtom,Буррито в банке с фасолью и йогуртом,,,last instruction sentence does not clearly finish with serving/ready wording,"Сверху добавьте фасоль, тертый сыр и греческий йогурт",
warning,truncation_fragments,weak_serving_finish,643,r643_fruktovye_chipsy,Фруктовые чипсы,,,last instruction sentence does not clearly finish with serving/ready wording,"Сушите при 100 °C, переворачивая ломтики, пока они станут румяными и слегка хрустящими",
warning,truncation_fragments,weak_serving_finish,644,r644_ovsyanoe_pechene_s_koritsey,Овсяное печенье с корицей,,,last instruction sentence does not clearly finish with serving/ready wording,Выложите небольшие печенья на пергамент и выпекайте при 180 °C около 15 минут,
warning,truncation_fragments,weak_serving_finish,649,r649_smes_suhofruktov,Смесь сухофруктов,,,last instruction sentence does not clearly finish with serving/ready wording,Смешайте все в небольшой порционный перекус,
warning,truncation_fragments,weak_serving_finish,650,r650_smes_suhofruktov_s_orehami,Смесь сухофруктов с орехами,,,last instruction sentence does not clearly finish with serving/ready wording,Смешайте все в маленькую порцию для плотного перекуса,
warning,truncation_fragments,weak_serving_finish,652,r652_tosty_s_krasnoy_ryboy_i_avokado,Тосты с красной рыбой и авокадо,,,last instruction sentence does not clearly finish with serving/ready wording,"Намажьте хлеб сливочным сыром, сверху добавьте авокадо и ломтики форели",
warning,truncation_fragments,weak_serving_finish,653,r653_pasta_s_tuntsom_sparzhey_i_shpinatom,"Паста с тунцом, спаржей и шпинатом",,,last instruction sentence does not clearly finish with serving/ready wording,Смешайте соус с пастой,
warning,truncation_fragments,weak_serving_finish,656,r656_avokado_tost_s_nutom,Авокадо-тост с нутом,,,last instruction sentence does not clearly finish with serving/ready wording,"Авокадо разомните отдельно и выложите на тост, сверху добавьте нутовую смесь",
warning,truncation_fragments,weak_serving_finish,660,r660_farshirovannye_yaytsa_s_avokado,Фаршированные яйца с авокадо,,,last instruction sentence does not clearly finish with serving/ready wording,Наполните половинки белков и добавьте каперсы,
warning,truncation_fragments,weak_serving_finish,661,r661_zapechennye_kusochki_tofu,Запеченные кусочки тофу,,,last instruction sentence does not clearly finish with serving/ready wording,Запеките до плотной румяной корочки,
warning,truncation_fragments,weak_serving_finish,662,r662_bananovye_oladi_bez_yaits,Банановые оладьи без яиц,,,last instruction sentence does not clearly finish with serving/ready wording,Жарьте небольшие оладьи на смазанной маслом сковороде до румяности с двух сторон,
warning,truncation_fragments,weak_serving_finish,663,r663_kabachkovye_oladi_bez_yaits,Кабачковые оладьи без яиц,,,last instruction sentence does not clearly finish with serving/ready wording,Жарьте небольшие оладьи на смазанной маслом сковороде до румяности с двух сторон,
warning,truncation_fragments,weak_serving_finish,664,r664_kabachkovo_kartofelnye_oladi,Кабачково-картофельные оладьи,,,last instruction sentence does not clearly finish with serving/ready wording,Жарьте небольшие оладьи на смазанной маслом сковороде до румяной корочки,
warning,missing_approximate_measures,gram_only_user_hostile_measure,22,r022_frittata_s_kabachkom_shpinatom_i_rikottoy,"Фриттата с кабачком, шпинатом и рикоттой",6,ricotta,gram-only ingredient should get an approximate household measure in the fix stage,"рикотта — 31,2 г",Add an approximate measure only after product/content review.
warning,missing_approximate_measures,gram_only_user_hostile_measure,23,r023_zapechennaya_frittata_so_shpinatom_pertsem_i_tomatami,"Запеченная фриттата со шпинатом, перцем и томатами",2,cottage_cheese,gram-only ingredient should get an approximate household measure in the fix stage,нежирный зерненый творог — 75 г,Add an approximate measure only after product/content review.
warning,missing_approximate_measures,gram_only_user_hostile_measure,23,r023_zapechennaya_frittata_so_shpinatom_pertsem_i_tomatami,"Запеченная фриттата со шпинатом, перцем и томатами",7,nutmeg,gram-only ingredient should get an approximate household measure in the fix stage,"молотый мускатный орех — 0,12 г",Add an approximate measure only after product/content review.
